Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,WHH,WHD,WHA
06/12/09,FC Koln,Werder Bremen,D,5,4,1.62,5,3.5,1.65
06/12/09,Schalke 04,Hertha,H,1.4,4.5,8,1.36,4.33,7.5
11/12/09,Hertha,Leverkusen,D,4.75,3.6,1.73,4.5,3.5,1.7
12/12/09,Bochum,Bayern Munich,A,7,4.33,1.44,6.5,4.2,1.4
12/12/09,Freiburg,FC Koln,D,2.1,3.3,3.5,2.2,3.1,3.1
12/12/09,Hoffenheim,Ein Frankfurt,D,1.5,4,7,1.53,3.6,6
12/12/09,M'gladbach,Hannover,H,2.1,3.3,3.5,2.1,3.2,3.3
12/12/09,Nurnberg,Hamburg,A,3.5,3.3,2.1,3.4,3.1,2.1
12/12/09,Werder Bremen,Schalke 04,A,1.8,3.5,4.5,1.85,3.3,3.9
13/12/09,Mainz,Stuttgart,D,2.8,3.25,2.6,2.7,3.1,2.5
13/12/09,Wolfsburg,Dortmund,A,1.91,3.5,4,1.9,3.3,3.75
18/12/09,Schalke 04,Mainz,H,1.44,4.2,7.5,1.44,4,8
19/12/09,Bayern Munich,Hertha,H,1.18,6.5,15,1.2,5.5,12
19/12/09,Dortmund,Freiburg,H,1.5,4,7,1.44,4,6.5
19/12/09,Ein Frankfurt,Wolfsburg,D,3.25,3.3,2.2,3,3.25,2.2
19/12/09,Hannover,Bochum,A,1.8,3.5,4.5,1.85,3.4,3.75
19/12/09,Leverkusen,M'gladbach,H,1.4,4.5,8,1.4,4.2,7
19/12/09,Stuttgart,Hoffenheim,H,2.1,3.4,3.4,2.1,3.4,3.1
20/12/09,FC Koln,Nurnberg,H,2.1,3.3,3.5,2,3.2,3.5
20/12/09,Hamburg,Werder Bremen,H,2.4,3.3,2.9,2.5,3.2,2.62
15/01/10,Bayern Munich,Hoffenheim,H,1.4,4.5,8,1.44,4,6.5
16/01/10,Ein Frankfurt,Werder Bremen,H,3.75,3.5,1.95,3.75,3.3,1.91
16/01/10,Hamburg,Freiburg,H,1.4,4.5,7.5,1.36,4.33,7.5
16/01/10,Hannover,Hertha,A,2.2,3.25,3.3,2.15,3.25,3.1
16/01/10,Leverkusen,Mainz,H,1.4,4.33,8.5,1.4,4.2,7
16/01/10,M'gladbach,Bochum,A,1.85,3.5,4,1.83,3.3,4
16/01/10,Stuttgart,Wolfsburg,H,2.25,3.25,3.2,2.2,3.2,3.05
17/01/10,FC Koln,Dortmund,A,3.2,3.25,2.25,3,3.25,2.2
17/01/10,Schalke 04,Nurnberg,H,1.4,4.5,7.5,1.36,4.2,8
22/01/10,Freiburg,Stuttgart,A,4,3.5,1.91,3.9,3.5,1.91
23/01/10,Bochum,Schalke 04,D,4,3.4,1.91,4,3.3,1.83
23/01/10,Dortmund,Hamburg,H,2.4,3.3,2.88,2.5,3.2,2.62
23/01/10,Hertha,M'gladbach,D,1.91,3.4,4,1.91,3.3,3.75
23/01/10,Mainz,Hannover,H,2,3.4,3.7,2,3.3,3.4
23/01/10,Nurnberg,Ein Frankfurt,D,2.15,3.3,3.3,2.2,3.25,3
23/01/10,Werder Bremen,Bayern Munich,A,3.1,3.3,2.3,3,3.25,2.2
24/01/10,Hoffenheim,Leverkusen,A,2.9,3.3,2.4,2.75,3.25,2.38
24/01/10,Wolfsburg,FC Koln,A,1.5,4,6.5,1.53,3.8,5.5
29/01/10,Hamburg,Wolfsburg,D,1.83,3.5,4.33,1.73,3.75,4
30/01/10,Bayern Munich,Mainz,H,1.2,6.5,15,1.17,6.5,12
30/01/10,Ein Frankfurt,FC Koln,A,2,3.4,3.75,2.1,3.25,3.2
30/01/10,Hannover,Nurnberg,A,2.1,3.3,3.5,2.1,3.25,3.2
30/01/10,Hertha,Bochum,D,1.91,3.4,4,1.85,3.3,4
30/01/10,M'gladbach,Werder Bremen,H,3.75,3.6,1.91,3.6,3.4,1.91
30/01/10,Schalke 04,Hoffenheim,H,1.67,3.6,5.5,1.67,3.5,4.8
31/01/10,Leverkusen,Freiburg,H,1.25,5.75,11,1.25,5.5,9
31/01/10,Stuttgart,Dortmund,H,2.1,3.3,3.2,2.15,3.25,3.1
05/02/10,Werder Bremen,Hertha,H,1.44,4.33,7,1.4,4.2,7
06/02/10,Bochum,Leverkusen,D,5.5,3.75,1.62,5.25,3.6,1.6
06/02/10,FC Koln,Hamburg,D,3.5,3.3,2.1,3.3,3.25,2.05
06/02/10,Freiburg,Schalke 04,D,4.75,3.5,1.75,4.33,3.5,1.73
06/02/10,Hoffenheim,Hannover,H,1.57,3.8,6,1.67,3.6,4.6
06/02/10,Nurnberg,Stuttgart,A,3.5,3.4,2.1,3.3,3.25,2.05
06/02/10,Wolfsburg,Bayern Munich,A,4.5,3.75,1.73,4.33,3.6,1.7
07/02/10,Dortmund,Ein Frankfurt,A,1.62,3.6,6,1.61,3.5,5.25
07/02/10,Mainz,M'gladbach,H,2.15,3.4,3.3,2.1,3.25,3.25
12/02/10,M'gladbach,Nurnberg,H,2,3.4,3.75,2,3.3,3.75
13/02/10,Bayern Munich,Dortmund,H,1.33,4.75,9,1.33,4.5,8
13/02/10,Bochum,Hoffenheim,H,2.9,3.3,2.4,2.7,3.25,2.4
13/02/10,Hannover,Werder Bremen,A,4.33,3.6,1.8,4,3.6,1.75
13/02/10,Hertha,Mainz,D,2,3.4,3.75,1.95,3.25,3.6
13/02/10,Leverkusen,Wolfsburg,H,1.62,3.8,5.5,1.6,3.6,5.25
13/02/10,Stuttgart,Hamburg,A,2.3,3.3,3.1,2.2,3.25,2.9
14/02/10,Ein Frankfurt,Freiburg,H,1.8,3.5,4.5,1.8,3.3,4.2
14/02/10,Schalke 04,FC Koln,H,1.5,4,7,1.5,3.6,6.5
19/02/10,Hoffenheim,M'gladbach,D,1.85,3.5,4.2,1.83,3.2,4.2
20/02/10,Dortmund,Hannover,H,1.44,4,8,1.4,4.2,7
20/02/10,FC Koln,Stuttgart,A,3.2,3.25,2.25,2.9,3.25,2.25
20/02/10,Hamburg,Ein Frankfurt,D,1.5,3.8,7.5,1.5,3.8,6
20/02/10,Mainz,Bochum,D,2,3.4,3.75,2,3.3,3.4
20/02/10,Nurnberg,Bayern Munich,D,8.5,4.75,1.36,7.5,4.5,1.35
21/02/10,Freiburg,Hertha,A,2.5,3.3,2.75,2.55,3.2,2.55
21/02/10,Werder Bremen,Leverkusen,D,2.25,3.25,3.2,2.25,3.2,2.95
21/02/10,Wolfsburg,Schalke 04,H,2.63,3.3,2.63,2.55,3.2,2.55
26/02/10,Schalke 04,Dortmund,H,2,3.3,3.8,2,3.2,4
27/02/10,Bochum,Nurnberg,D,2.2,3.3,3.3,2.1,3.1,3.4
27/02/10,Hertha,Hoffenheim,A,2.5,3.25,2.8,2.6,3.1,2.6
27/02/10,Leverkusen,FC Koln,D,1.36,4.75,8.5,1.33,4.2,10
27/02/10,Mainz,Werder Bremen,A,4.33,3.5,1.83,4,3.3,1.83
27/02/10,M'gladbach,Freiburg,D,1.8,3.4,4.75,1.75,3.3,4.5
27/02/10,Stuttgart,Ein Frankfurt,H,1.62,3.75,5.5,1.57,3.4,6
28/02/10,Bayern Munich,Hamburg,H,1.44,4.2,7.5,1.44,3.8,7
28/02/10,Hannover,Wolfsburg,A,3.8,3.6,1.91,4,3.3,1.83
06/03/10,Dortmund,M'gladbach,H,1.67,3.6,5.25,1.67,3.5,4.8
06/03/10,Ein Frankfurt,Schalke 04,A,3.3,3.25,2.2,3.1,3.25,2.15
06/03/10,FC Koln,Bayern Munich,D,8,4,1.44,7.5,4,1.4
06/03/10,Freiburg,Hannover,A,2.25,3.25,3.2,2.25,3.2,3
06/03/10,Hamburg,Hertha,H,1.44,4.2,7.5,1.44,4,6.5
06/03/10,Werder Bremen,Stuttgart,D,2,3.5,3.5,1.91,3.4,3.6
06/03/10,Wolfsburg,Bochum,H,1.45,4,7,1.44,4.2,6
07/03/10,Hoffenheim,Mainz,A,1.73,3.6,4.75,1.73,3.5,4.33
07/03/10,Nurnberg,Leverkusen,H,5.25,3.6,1.67,4.6,3.6,1.67
12/03/10,Schalke 04,Stuttgart,H,2.1,3.4,3.4,1.95,3.25,3.6
13/03/10,Bayern Munich,Freiburg,H,1.17,7,17,1.14,6.5,15
13/03/10,Bochum,Dortmund,A,3.5,3.3,2.1,3.3,3.25,2.05
13/03/10,Hannover,Ein Frankfurt,H,2.4,3.3,2.9,2.4,3.2,2.75
13/03/10,Hertha,Nurnberg,A,2.1,3.3,3.5,2,3.25,3.5
13/03/10,Mainz,FC Koln,H,2.1,3.3,3.5,2.25,3.2,3
13/03/10,M'gladbach,Wolfsburg,A,2.8,3.4,2.4,2.88,3.25,2.3
14/03/10,Hoffenheim,Werder Bremen,A,2.75,3.3,2.5,2.7,3.3,2.4
14/03/10,Leverkusen,Hamburg,H,2,3.4,3.75,2,3.3,3.4
19/03/10,FC Koln,M'gladbach,D,2.2,3.3,3.25,2.2,3.1,3.1
20/03/10,Dortmund,Leverkusen,H,2.4,3.25,2.9,2.5,3.25,2.6
20/03/10,Ein Frankfurt,Bayern Munich,H,8,4.5,1.4,6,4.2,1.44
20/03/10,Freiburg,Mainz,H,2.4,3.3,2.88,2.3,3.3,2.8
20/03/10,Nurnberg,Hoffenheim,D,2.55,3.3,2.75,2.5,3.25,2.6
20/03/10,Stuttgart,Hannover,H,1.44,4.33,7,1.44,4.2,6
20/03/10,Werder Bremen,Bochum,H,1.33,5,9,1.33,4.5,8
21/03/10,Hamburg,Schalke 04,D,2.3,3.3,3.1,2.3,3.3,2.8
21/03/10,Wolfsburg,Hertha,A,1.5,4,6.5,1.44,4.2,6
26/03/10,Bochum,Ein Frankfurt,A,2.38,3.25,3,2.3,3.2,2.88
27/03/10,Bayern Munich,Stuttgart,A,1.62,3.75,5.5,1.53,3.6,6
27/03/10,Hannover,FC Koln,A,2.3,3.25,3.1,2.25,3.2,3
27/03/10,Hertha,Dortmund,D,3.25,3.3,2.2,3.2,3.25,2.1
27/03/10,Leverkusen,Schalke 04,A,2.2,3.4,3.2,2.2,3.25,3
27/03/10,Mainz,Wolfsburg,A,2.75,3.3,2.5,2.6,3.2,2.5
27/03/10,Werder Bremen,Nurnberg,H,1.4,4.5,8,1.33,4.5,8
28/03/10,Hoffenheim,Freiburg,D,1.62,3.75,5.5,1.62,3.6,5
28/03/10,M'gladbach,Hamburg,H,3.1,3.25,2.3,3,3.25,2.2
03/04/10,Dortmund,Werder Bremen,H,2.4,3.4,2.8,2.4,3.3,2.7
03/04/10,Ein Frankfurt,Leverkusen,H,3.2,3.25,2.25,3.1,3.3,2.15
03/04/10,FC Koln,Hertha,A,2.38,3.25,3,2.25,3.25,2.9
03/04/10,Freiburg,Bochum,D,2.2,3.2,3.4,2.15,3.3,3.1
03/04/10,Nurnberg,Mainz,H,2,3.4,3.75,2,3.3,3.4
03/04/10,Schalke 04,Bayern Munich,A,2.7,3.4,2.55,2.6,3.1,2.6
03/04/10,Stuttgart,M'gladbach,H,1.4,4.5,8,1.36,4.33,7.5
04/04/10,Hamburg,Hannover,D,1.44,4.33,7,1.4,4,7.5
04/04/10,Wolfsburg,Hoffenheim,H,1.85,3.5,4.2,1.8,3.5,4
09/04/10,M'gladbach,Ein Frankfurt,H,2.38,3.25,3,2.38,3.25,3
10/04/10,Hannover,Schalke 04,H,5,3.5,1.73,4.5,3.4,1.73
10/04/10,Hertha,Stuttgart,A,2.9,3.3,2.4,2.8,3.25,2.3
10/04/10,Hoffenheim,FC Koln,A,1.83,3.5,4.33,1.91,3.3,3.75
10/04/10,Leverkusen,Bayern Munich,D,3.2,3.4,2.2,2.8,3.25,2.3
10/04/10,Mainz,Dortmund,H,4,3.6,1.91,3.5,3.25,2
10/04/10,Werder Bremen,Freiburg,H,1.33,4.75,10,1.29,5,7
11/04/10,Bochum,Hamburg,A,3.25,3.3,2.2,3,3.25,2.2
11/04/10,Nurnberg,Wolfsburg,A,2.9,3.3,2.4,2.75,3.25,2.38
16/04/10,FC Koln,Bochum,H,2.1,3.3,3.5,2.15,3.3,3.4
17/04/10,Bayern Munich,Hannover,H,1.22,6,12,1.2,6,11
17/04/10,Freiburg,Nurnberg,H,2.38,3.25,3,2.25,3.2,3
17/04/10,Hamburg,Mainz,A,1.44,4.2,7.5,1.36,4.2,8
17/04/10,Schalke 04,M'gladbach,H,1.36,4.5,9,1.33,4.5,8
17/04/10,Stuttgart,Leverkusen,H,2.2,3.4,3.2,2.05,3.25,3.3
17/04/10,Wolfsburg,Werder Bremen,A,2.7,3.4,2.5,2.62,3.4,2.4
18/04/10,Dortmund,Hoffenheim,D,1.57,3.8,6,1.53,3.6,6
18/04/10,Ein Frankfurt,Hertha,D,2.3,3.4,3,2.25,3.25,2.9
23/04/10,Bochum,Stuttgart,A,4,3.75,1.83,4.33,3.6,1.8
24/04/10,Hertha,Schalke 04,A,3.75,3.6,1.91,3.5,3.5,1.91
24/04/10,Leverkusen,Hannover,H,1.29,5.25,10,1.29,4.8,9
24/04/10,Mainz,Ein Frankfurt,D,2.25,3.2,3.25,2.15,3.3,3.1
24/04/10,M'gladbach,Bayern Munich,D,6,4.33,1.5,5.5,4,1.5
24/04/10,Nurnberg,Dortmund,A,3.25,3.3,2.2,3,3.25,2.2
24/04/10,Werder Bremen,FC Koln,H,1.29,5,11,1.29,5,8.5
25/04/10,Freiburg,Wolfsburg,H,3.1,3.4,2.25,2.9,3.25,2.25
25/04/10,Hoffenheim,Hamburg,H,2.8,3.25,2.5,2.7,3.3,2.38
01/05/10,Bayern Munich,Bochum,H,1.13,8,17,1.11,7.5,17
01/05/10,Dortmund,Wolfsburg,D,1.6,3.8,5.5,1.57,3.75,5.25
01/05/10,Ein Frankfurt,Hoffenheim,A,2.35,3.3,3,2.3,3.25,2.8
01/05/10,FC Koln,Freiburg,D,2.4,3.3,2.88,2.4,3.2,2.75
01/05/10,Hamburg,Nurnberg,H,2,3.6,3.6,1.85,3.5,3.75
01/05/10,Hannover,M'gladbach,H,1.83,3.6,4.2,1.83,3.3,4
01/05/10,Leverkusen,Hertha,D,1.33,5,9,1.3,4.8,8.5
01/05/10,Schalke 04,Werder Bremen,A,2.15,3.4,3.2,2.15,3.25,3.1
01/05/10,Stuttgart,Mainz,D,1.33,5,9,1.3,4.8,8.5
08/05/10,Bochum,Hannover,A,2.3,3.6,2.8,2.25,3.5,2.75
08/05/10,Freiburg,Dortmund,H,3.75,3.6,1.91,3.5,3.5,1.91
08/05/10,Hertha,Bayern Munich,A,4.2,3.75,1.8,3.75,3.5,1.85
08/05/10,Hoffenheim,Stuttgart,D,2.9,3.5,2.3,2.88,3.25,2.3
08/05/10,Mainz,Schalke 04,D,2.88,3.4,2.38,2.88,3.25,2.3
08/05/10,M'gladbach,Leverkusen,D,4.33,4,1.73,4.2,3.75,1.7
08/05/10,Nurnberg,FC Koln,H,1.53,4.33,5.5,1.5,4,5.5
08/05/10,Werder Bremen,Hamburg,D,1.62,4,5.25,1.57,4,4.8
08/05/10,Wolfsburg,Ein Frankfurt,H,1.73,4,4.2,1.7,3.75,4.2
15/08/08,Bayern Munich,Hamburg,D,1.57,3.8,6,1.53,3.5,5.5
16/08/08,Bielefeld,Werder Bremen,D,4.5,3.5,1.8,4.2,3.25,1.73
16/08/08,Cottbus,Hoffenheim,A,2.4,3.3,2.9,2.4,3.1,2.6
16/08/08,Karlsruhe,Bochum,H,2.2,3.3,3.25,2.1,3.2,3
16/08/08,Leverkusen,Dortmund,A,2.05,3.3,3.6,1.95,3.1,3.5
16/08/08,Schalke 04,Hannover,H,1.57,3.8,6,1.6,3.4,4.8
16/08/08,Wolfsburg,FC Koln,H,1.62,3.6,6,1.57,3.5,5
17/08/08,Ein Frankfurt,Hertha,A,2.35,3.3,3,2.2,3.2,2.8
17/08/08,M'gladbach,Stuttgart,A,2.75,3.3,2.5,2.6,3.1,2.4
22/08/08,Hannover,Cottbus,D,1.62,3.6,6,1.57,3.5,5
23/08/08,Dortmund,Bayern Munich,D,3.4,3.25,2.15,3.3,3.25,1.95
23/08/08,Hamburg,Karlsruhe,H,1.4,4.33,8.5,1.36,4,7
23/08/08,Hertha,Bielefeld,D,1.67,3.6,5.5,1.53,3.5,5.5
23/08/08,Hoffenheim,M'gladbach,H,2.05,3.3,3.6,1.91,3.2,3.5
23/08/08,Stuttgart,Leverkusen,A,1.91,3.4,4,1.91,3.2,3.5
23/08/08,Werder Bremen,Schalke 04,D,2,3.3,3.8,1.83,3.2,3.75
24/08/08,Bochum,Wolfsburg,D,2.88,3.3,2.4,2.8,3.2,2.2
24/08/08,FC Koln,Ein Frankfurt,D,2.25,3.3,3.1,2.25,3.2,2.75
29/08/08,Karlsruhe,FC Koln,A,2.1,3.3,3.5,1.95,3.25,3.3
30/08/08,Bielefeld,Hamburg,A,3.8,3.3,2,3.5,3.2,1.91
30/08/08,Cottbus,Dortmund,A,3.5,3.3,2.1,3.1,3.2,2.05
30/08/08,Leverkusen,Hoffenheim,H,1.73,3.75,4.5,1.67,3.4,4.33
30/08/08,M'gladbach,Werder Bremen,H,4.33,3.5,1.83,4.2,3.25,1.73
30/08/08,Schalke 04,Bochum,H,1.4,4.33,8.5,1.4,3.75,7
30/08/08,Wolfsburg,Ein Frankfurt,D,1.67,3.6,5.25,1.6,3.4,4.8
31/08/08,Bayern Munich,Hertha,H,1.36,4.5,9,1.4,3.75,7
31/08/08,Stuttgart,Hannover,H,1.8,3.5,4.5,1.67,3.4,4.33
13/09/08,Dortmund,Schalke 04,D,2.6,3.25,2.7,2.5,2.9,2.62
13/09/08,FC Koln,Bayern Munich,A,5.5,3.8,1.62,5,3.5,1.57
13/09/08,Hamburg,Leverkusen,H,2.05,3.4,3.6,2,3.2,3.2
13/09/08,Hertha,Wolfsburg,D,2.3,3.3,3.1,2.25,3.2,2.75
13/09/08,Hoffenheim,Stuttgart,D,3,3.3,2.38,2.75,3.2,2.25
13/09/08,Werder Bremen,Cottbus,H,1.29,5,11,1.29,4.5,8
14/09/08,Bochum,Bielefeld,H,1.91,3.4,4,1.91,3.2,3.5
14/09/08,Hannover,M'gladbach,H,2,3.4,3.75,1.95,3.25,3.3
19/09/08,Leverkusen,Hannover,H,1.67,3.6,5.25,1.7,3.6,5
20/09/08,Bayern Munich,Werder Bremen,A,1.73,3.5,5,1.67,3.3,4.5
20/09/08,Bielefeld,FC Koln,H,2.3,3.3,3.1,2.2,3.2,2.8
20/09/08,Cottbus,Bochum,D,2.4,3.3,2.9,2.3,3.2,2.62
20/09/08,M'gladbach,Hertha,A,2.4,3.3,2.9,2.3,3.2,2.62
20/09/08,Schalke 04,Ein Frankfurt,H,1.44,4.2,7.5,1.5,3.4,6
21/09/08,Hoffenheim,Dortmund,H,2.5,3.25,2.8,2.4,3.1,2.6
21/09/08,Stuttgart,Karlsruhe,H,1.57,3.8,6,1.53,3.5,5.5
21/09/08,Wolfsburg,Hamburg,H,2.4,3.3,2.9,2.3,3.2,2.62
26/09/08,FC Koln,Schalke 04,H,4.75,3.75,1.73,4,3.4,1.73
27/09/08,Bochum,Leverkusen,A,3.5,3.3,2.1,2.9,3.2,2.15
27/09/08,Dortmund,Stuttgart,H,2.38,3.3,2.9,2.38,3.1,2.62
27/09/08,Hamburg,M'gladbach,H,1.44,4.2,7.5,1.4,3.75,7
27/09/08,Hannover,Bayern Munich,H,7,3.8,1.5,5.5,3.6,1.5
27/09/08,Hertha,Cottbus,A,1.57,3.75,6,1.5,3.4,6
27/09/08,Werder Bremen,Hoffenheim,H,1.44,4.33,7,1.44,3.75,6
28/09/08,Ein Frankfurt,Bielefeld,D,1.95,3.3,4,1.91,3.2,3.5
28/09/08,Karlsruhe,Wolfsburg,H,3.1,3.3,2.3,2.75,3.2,2.25
03/10/08,Bielefeld,Karlsruhe,A,2.25,3.25,3.2,2.2,3.3,3.3
04/10/08,Bayern Munich,Bochum,D,1.25,5.5,12,1.25,4.5,10
04/10/08,Hoffenheim,Ein Frankfurt,H,1.7,3.6,4.75,1.67,3.4,4.33
04/10/08,Leverkusen,Hertha,A,1.62,3.6,6,1.57,3.5,5
04/10/08,M'gladbach,FC Koln,A,2.25,3.3,3.2,2.2,3.2,2.8
04/10/08,Stuttgart,Werder Bremen,H,2.5,3.4,2.7,2.38,3.3,2.5
05/10/08,Cottbus,Hamburg,A,3.75,3.4,2,3.5,3.2,1.91
05/10/08,Dortmund,Hannover,D,1.85,3.5,4.33,1.73,3.25,4.2
05/10/08,Schalke 04,Wolfsburg,D,1.8,3.5,4.5,1.73,3.25,4.2
17/10/08,Bochum,M'gladbach,D,1.91,3.4,4,1.95,3.5,3.75
18/10/08,Ein Frankfurt,Leverkusen,A,3.6,3.4,2,3.1,3.2,2.05
18/10/08,FC Koln,Cottbus,H,1.91,3.3,4.2,1.83,3.2,3.75
18/10/08,Hannover,Hoffenheim,A,2.35,3.4,2.88,2.3,3.2,2.62
18/10/08,Hertha,Stuttgart,H,2.5,3.3,2.75,2.38,3.1,2.62
18/10/08,Karlsruhe,Bayern Munich,A,5.5,3.75,1.62,5,3.5,1.57
18/10/08,Werder Bremen,Dortmund,D,1.73,3.6,4.75,1.62,3.5,4.5
18/10/08,Wolfsburg,Bielefeld,H,1.5,4,6.75,1.4,3.75,7
19/10/08,Hamburg,Schalke 04,D,2.25,3.25,3.2,2.2,3.1,2.88
22/10/08,Ein Frankfurt,Karlsruhe,H,2.1,3.3,3.5,2.1,3.2,3
24/10/08,Leverkusen,FC Koln,H,1.53,4,6.5,1.44,3.75,6
25/10/08,Bayern Munich,Wolfsburg,H,1.57,3.8,5.75,1.57,3.5,5
25/10/08,Cottbus,Ein Frankfurt,A,2.3,3.25,3.1,2.15,3.2,2.9
25/10/08,Hannover,Werder Bremen,D,3.4,3.4,2.1,3.25,3.3,1.95
25/10/08,M'gladbach,Karlsruhe,H,2.2,3.3,3.25,2.1,3.2,3
25/10/08,Schalke 04,Bielefeld,D,1.3,5.25,10,1.29,4.5,8
26/10/08,Dortmund,Hertha,D,2.05,3.3,3.6,1.95,3.25,3.3
26/10/08,Hoffenheim,Hamburg,H,2.6,3.4,2.6,2.62,3.1,2.38
26/10/08,Stuttgart,Bochum,H,1.44,4.2,7.5,1.44,3.75,6
28/10/08,Bielefeld,Cottbus,D,1.91,3.4,4.2,1.95,3.4,3.9
28/10/08,Karlsruhe,Schalke 04,A,4,3.4,1.83,4,3.4,1.9
28/10/08,Werder Bremen,Leverkusen,A,2.1,3.3,3.5,2.05,3.4,3.5
28/10/08,Wolfsburg,M'gladbach,H,1.5,4,7,1.5,4.1,6.5
29/10/08,Bochum,Hoffenheim,A,3.2,3.4,2.2,3.2,3.4,2.2
29/10/08,Ein Frankfurt,Bayern Munich,A,6.5,3.75,1.57,6,4,1.53
29/10/08,FC Koln,Dortmund,A,2.62,3.3,2.6,2.7,3.25,2.6
29/10/08,Hamburg,Stuttgart,H,2.1,3.3,3.5,2.1,3.3,3.5
29/10/08,Hertha,Hannover,H,2,3.3,3.8,1.95,3.4,3.9
31/10/08,Leverkusen,Wolfsburg,H,1.8,3.4,4.2,1.83,3.3,3.6
01/11/08,Bayern Munich,Bielefeld,H,1.17,7,15,1.25,4.5,10
01/11/08,Cottbus,Schalke 04,A,4.5,3.5,1.8,4.33,3.4,1.67
01/11/08,Hannover,Hamburg,H,3.25,3.4,2.15,2.88,3.3,2.1
01/11/08,Hoffenheim,Karlsruhe,H,1.5,4,6.5,1.57,3.6,4.8
01/11/08,Stuttgart,FC Koln,A,1.53,3.8,6.5,1.53,3.6,5
01/11/08,Werder Bremen,Hertha,H,1.75,3.5,4.75,1.67,3.4,4.33
02/11/08,Dortmund,Bochum,D,1.55,3.8,6.25,1.53,3.6,5
02/11/08,M'gladbach,Ein Frankfurt,A,2.1,3.3,3.5,2.05,3.3,3
07/11/08,FC Koln,Hannover,H,2.3,3.3,3.1,2.25,3.3,3.2
08/11/08,Bielefeld,M'gladbach,A,2.1,3.3,3.5,2,3.2,3.2
08/11/08,Bochum,Werder Bremen,D,4.33,3.6,1.8,3.6,3.4,1.8
08/11/08,Hamburg,Dortmund,H,1.8,3.5,4.5,1.73,3.25,4.2
08/11/08,Karlsruhe,Leverkusen,D,5,3.5,1.73,4.2,3.4,1.7
08/11/08,Wolfsburg,Cottbus,H,1.25,5.5,12,1.29,4.5,8
09/11/08,Ein Frankfurt,Stuttgart,D,3.1,3.3,2.3,2.62,3.2,2.3
09/11/08,Hertha,Hoffenheim,H,2.7,3.4,2.5,2.5,3.1,2.5
09/11/08,Schalke 04,Bayern Munich,A,2.8,3.3,2.5,2.5,3.1,2.5
14/11/08,Hannover,Bochum,D,1.91,3.3,4,1.91,3.4,4
15/11/08,Cottbus,Karlsruhe,H,2.3,3.3,3.1,2.3,3.2,2.62
15/11/08,Dortmund,Ein Frankfurt,H,1.65,3.75,5.5,1.6,3.4,4.8
15/11/08,Hertha,Hamburg,H,2.5,3.3,2.75,2.4,3.1,2.6
15/11/08,Hoffenheim,Wolfsburg,H,2.05,3.4,3.5,2,3.4,3
15/11/08,Leverkusen,Schalke 04,H,2.25,3.25,3.2,2.1,3.2,3
15/11/08,M'gladbach,Bayern Munich,D,6.5,4,1.5,6,3.4,1.5
15/11/08,Stuttgart,Bielefeld,D,1.36,4.5,9,1.36,4,7
16/11/08,Werder Bremen,FC Koln,H,1.4,4.2,8.5,1.44,3.75,6
21/11/08,Karlsruhe,Dortmund,A,3.1,3.3,2.3,3.2,3.2,2.1
22/11/08,Bayern Munich,Cottbus,H,1.17,7,15,1.15,6,15
22/11/08,Bielefeld,Leverkusen,H,5,3.6,1.7,4.35,3.5,1.7
22/11/08,Bochum,Hertha,A,2.62,3.3,2.62,2.65,3.15,2.45
22/11/08,Ein Frankfurt,Hannover,H,2.25,3.4,3.1,2.15,3.2,3.1
22/11/08,FC Koln,Hoffenheim,A,3,3.5,2.25,2.8,3.3,2.25
22/11/08,Schalke 04,M'gladbach,H,1.36,4.75,9,1.4,4.1,7
22/11/08,Wolfsburg,Stuttgart,H,2,3.4,3.75,1.9,3.4,3.55
23/11/08,Hamburg,Werder Bremen,H,2.38,3.4,2.88,2.2,3.3,2.9
28/11/08,Hertha,FC Koln,H,1.75,3.5,4.75,1.67,3.4,4.33
29/11/08,Hannover,Karlsruhe,H,1.85,3.4,4.33,1.8,3.3,3.75
29/11/08,Hoffenheim,Bielefeld,H,1.4,4.33,8.5,1.36,4,7
29/11/08,Leverkusen,Bayern Munich,A,2.75,3.3,2.5,2.62,3.1,2.38
29/11/08,M'gladbach,Cottbus,A,1.85,3.4,4.33,1.8,3.3,3.75
29/11/08,Werder Bremen,Ein Frankfurt,H,1.4,4.5,8,1.4,3.75,7
30/11/08,Bochum,Hamburg,D,3.3,3.25,2.2,2.8,3.2,2.2
30/11/08,Dortmund,Wolfsburg,D,2.2,3.3,3.25,2.1,3.2,3
30/11/08,Stuttgart,Schalke 04,H,2.4,3.3,2.88,2.3,3.2,2.62
05/12/08,Bayern Munich,Hoffenheim,H,1.62,3.8,5.5,1.6,3.8,5.5
06/12/08,Bielefeld,Dortmund,D,3.1,3.3,2.3,2.75,3.2,2.25
06/12/08,Cottbus,Stuttgart,A,3.3,3.25,2.2,3,3.2,2.1
06/12/08,Ein Frankfurt,Bochum,H,2.1,3.3,3.5,1.95,3.25,3.3
06/12/08,Karlsruhe,Werder Bremen,H,5,3.6,1.7,4.33,3.4,1.67
06/12/08,M'gladbach,Leverkusen,A,4.75,3.5,1.75,4,3.4,1.73
06/12/08,Schalke 04,Hertha,H,1.83,3.4,4.33,1.73,3.4,4
07/12/08,FC Koln,Hamburg,A,3.1,3.3,2.3,2.62,3.2,2.3
07/12/08,Wolfsburg,Hannover,H,1.57,4,5.75,1.5,3.6,5.5
